RxnID	Comps	Eq	Subs	Type
HMR_2215	c	malonyl-CoA[c] + tetracosanoyl-CoA[c] => 3-oxohexacosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core
HMR_2217	c	3-oxohexacosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyhexacosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core
HMR_2218	c	3-hydroxyhexacosanoyl-CoA[c] => (2E)-hexacosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core
HMR_2219	c	(2E)-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => hexacosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core
HMR_2259	c	heptadecanoyl-CoA[c] + malonyl-CoA[c] => 3-oxononadecanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (odd-chain)	Core
HMR_2260	c	3-oxononadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxynonadecanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (odd-chain)	Core
HMR_2261	c	3-hydroxynonadecanoyl-CoA[c] => (2E)-nonadecenoyl-CoA[c] + H2O[c]	Fatty acid elongation (odd-chain)	Core
HMR_2262	c	(2E)-nonadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + nonadecanoyl-CoA[c]	Fatty acid elongation (odd-chain)	Core
HMR_2263	c	malonyl-CoA[c] + nonadecanoyl-CoA[c] => 3-oxoheneicosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (odd-chain)	Core
HMR_2264	c	3-oxoheneicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyheneicosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (odd-chain)	Core
HMR_2265	c	3-hydroxyheneicosanoyl-CoA[c] => (2E)-heneicosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (odd-chain)	Core
HMR_2266	c	(2E)-heneicosenoyl-CoA[c] + H+[c] + NADPH[c] => heneicosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (odd-chain)	Core
HMR_2267	c	heneicosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxotricosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (odd-chain)	Core
HMR_2268	c	3-oxotricosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytricosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (odd-chain)	Core
HMR_2269	c	3-hydroxytricosanoyl-CoA[c] => (2E)-tricosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (odd-chain)	Core
HMR_2270	c	(2E)-tricosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tricosanoyl-CoA[c]	Fatty acid elongation (odd-chain)	Core
HMR_2281	c	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => (9E)-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2282	c	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => (7Z)-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2284	c	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => 5-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2286	c	H+[c] + NADPH[c] + O2[c] + palmitoyl-CoA[c] => 2 H2O[c] + NADP+[c] + palmitoleoyl-CoA[c]	Fatty acid desaturation (even-chain)	Core
HMR_2287	c	H+[c] + NADPH[c] + O2[c] + palmitoyl-CoA[c] => 7-hexadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2292	c	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (13Z)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2293	c	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => cis-vaccenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2294	c	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => 2 H2O[c] + NADP+[c] + oleoyl-CoA[c]	Fatty acid desaturation (even-chain)	Core
HMR_2295	c	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (9E)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2296	c	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (7Z)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2359	c	H+[c] + NADPH[c] + O2[c] + oleoyl-CoA[c] => (6Z,9Z)-octadecadienoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2365	c	(8Z,11Z)-eicosadienoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z)-eicosatrienoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (even-chain)	Core
HMR_2288	c	H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => (10Z)-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (odd-chain)	Core
HMR_2289	c	H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => 9-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Fatty acid desaturation (odd-chain)	Core
HMR_2150	c	[ACP][c] + acetyl-CoA[c] => acetyl-[ACP][c] + CoA[c]	Fatty acid transfer reactions	Core
HMR_2151	c	[ACP][c] + malonyl-CoA[c] => CoA[c] + malonyl-[ACP][c]	Fatty acid transfer reactions	Core
HMR_2182	c	H2O[c] + hexadecanoyl-[ACP][c] => [ACP][c] + palmitate[c]	Fatty acid transfer reactions	Core
HMR_2258	c	H2O[c] + heptadecanoyl-[ACP][c] => [ACP][c] + margaric acid[c]	Fatty acid transfer reactions	Core
HMR_2455	c	H+[c] + linoleate[c] + NADPH[c] + O2[c] => 9(10)-EpOME[c] + H2O[c] + NADP+[c]	Linoleate metabolism	Core
HMR_2457	c	H+[c] + linoleate[c] + NADPH[c] + O2[c] => 12(13)-EpOME[c] + H2O[c] + NADP+[c]	Linoleate metabolism	Core
HMR_2459	c	9(10)-EpOME[c] + H2O[c] <=> 9,10-hydroxyoctadec-12(Z)-enoate[c]	Linoleate metabolism	Core
HMR_2460	r	9(10)-EpOME[r] + H2O[r] <=> 9,10-hydroxyoctadec-12(Z)-enoate[r]	Linoleate metabolism	Core
HMR_2465	c	12(13)-EpOME[c] + H2O[c] <=> 12,13-hydroxyoctadec-9(z)-enoate[c]	Linoleate metabolism	Core
HMR_2466	r	12(13)-EpOME[r] + H2O[r] <=> 12,13-hydroxyoctadec-9(z)-enoate[r]	Linoleate metabolism	Core
HMR_2472	c	H+[c] + linolenoyl-CoA[c] + NADPH[c] + O2[c] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2475	c	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2478	c	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2480	c	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] => eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H2O[c]	Omega-3 fatty acid metabolism	Core
HMR_2482	c	eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2484	c	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2486	c	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2489	c	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2491	c	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] => 2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c] + H2O[c]	Omega-3 fatty acid metabolism	Core
HMR_2493	c	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c] + H+[c] + NADPH[c] => (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2497	c	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2499	c	3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2501	c	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] => 2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c] + H2O[c]	Omega-3 fatty acid metabolism	Core
HMR_2503	c	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c] + H+[c] + NADPH[c] => (9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2505	c	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c] + 2 H2O[c] + NAD+[c]	Omega-3 fatty acid metabolism	Core
HMR_2510	p	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p] + O2[p] => delta2-THA-CoA[p] + H2O2[p]	Omega-3 fatty acid metabolism	Core
HMR_2515	c	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2516	c	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2518	c	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] => H2O[c] + trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2520	c	H+[c] + NADPH[c] + trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c] => 10,13,16,19-docosatetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2522	c	10,13,16,19-docosatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2524	c	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2526	c	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] => H2O[c] + trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2528	c	H+[c] + NADPH[c] + trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c] => 12,15,18,21-tetracosatetraenoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2530	c	linolenoyl-CoA[c] + malonyl-CoA[c] => 3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2533	c	3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c] + H+[c] + NADPH[c] => (3S)-hydroxy-eicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2535	c	(3S)-hydroxy-eicosa-cis,cis,cis-11,14,17-trienoyl-CoA[c] => H2O[c] + trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2537	c	H+[c] + NADPH[c] + trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA[c] => (11Z,14Z,17Z)-eicosatrienoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2540	c	(11Z,14Z,17Z)-eicosatrienoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA[c] + CO2[c] + CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2541	c	3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2542	c	3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA[c] => H2O[c] + trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA[c]	Omega-3 fatty acid metabolism	Core
HMR_2543	c	H+[c] + NADPH[c] + trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA[c] => 13,16,19-docosatrienoyl-CoA[c] + NADP+[c]	Omega-3 fatty acid metabolism	Core
HMR_2546	c	5(S)-HEPE[c] + NADP+[c] <=> 5-oxo-EPE[c] + H+[c] + NADPH[c]	Omega-3 fatty acid metabolism	Core
HMR_2548	p	5(S)-HEPE[p] + NADP+[p] <=> 5-oxo-EPE[p] + H+[p] + NADPH[p]	Omega-3 fatty acid metabolism	Core
HMR_2551	c	H2O[c] + leukotriene A5[c] <=> leukotriene B5[c]	Omega-3 fatty acid metabolism	Core
HMR_2556	c	H2O[c] + leukotriene C5[c] <=> glutamate[c] + leukotriene D5[c]	Omega-3 fatty acid metabolism	Core
HMR_2584	n	PGH3[n] <=> prostaglandin E3[n]	Omega-3 fatty acid metabolism	Core
HMR_2368	c	H+[c] + linoleoyl-CoA[c] + NADPH[c] + O2[c] => gamma-linolenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2383	c	arachidonyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2387	c	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2389	c	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA[c] => (2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c] + H2O[c]	Omega-6 fatty acid metabolism	Core
HMR_2399	c	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] => 2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA[c] + H2O[c]	Omega-6 fatty acid metabolism	Core
HMR_2401	c	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA[c] + H+[c] + NADPH[c] => (9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2415	c	dihomo-gamma-linolenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[c] + CO2[c] + CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2417	c	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2419	c	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA[c] => H2O[c] + trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2421	c	H+[c] + NADPH[c] + trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[c] => 10,13,16-docosatrienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2423	c	linoleoyl-CoA[c] + malonyl-CoA[c] => 3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[c] + CO2[c] + CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2426	c	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA[c] + H+[c] + NADPH[c] => (3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2428	c	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA[c] => H2O[c] + trans,cis,cis-2,11,14-eicosatrienoyl-CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2430	c	H+[c] + NADPH[c] + trans,cis,cis-2,11,14-eicosatrienoyl-CoA[c] => (11Z,14Z)-eicosadienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2433	c	(11Z,14Z)-eicosadienoyl-CoA[c] + malonyl-CoA[c] => 3-oxodocasa-cis,cis-13,16-dienoyl-CoA[c] + CO2[c] + CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2434	c	3-oxodocasa-cis,cis-13,16-dienoyl-CoA[c] + H+[c] + NADPH[c] => (3S)-hydroxy-docasa-cis,cis-13,16-dienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_2435	c	(3S)-hydroxy-docasa-cis,cis-13,16-dienoyl-CoA[c] => H2O[c] + trans,cis,cis-2,13,16-docasatrienoyl-CoA[c]	Omega-6 fatty acid metabolism	Core
HMR_2436	c	H+[c] + NADPH[c] + trans,cis,cis-2,13,16-docasatrienoyl-CoA[c] => (13Z,16Z)-docosadienoyl-CoA[c] + NADP+[c]	Omega-6 fatty acid metabolism	Core
HMR_3444	m	arachidonyl-CoA[m] + FAD[m] => 2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[m] + FADH2[m]	Omega-6 fatty acid metabolism	Core
HMR_3446	m	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[m] + H+[m] + NADPH[m] => NADP+[m] + trans-3-cis-8,11,14-eicosatetraenoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3447	m	trans-3-cis-8,11,14-eicosatetraenoyl-CoA[m] => trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3449	m	H2O[m] + trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m] => 3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3450	m	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[m] + NAD+[m] => 3-oxo-dihomo-gamma-linolenoyl-CoA[m] + H+[m] + NADH[m]	Omega-6 fatty acid metabolism	Core
HMR_3451	m	3-oxo-dihomo-gamma-linolenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + gamma-linolenoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3452	m	FAD[m] + gamma-linolenoyl-CoA[m] => (2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA[m] + FADH2[m]	Omega-6 fatty acid metabolism	Core
HMR_3453	m	(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA[m] + H2O[m] => 3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3454	m	3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m] + NAD+[m] <=> 3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m] + H+[m] + NADH[m]	Omega-6 fatty acid metabolism	Core
HMR_3455	m	(4Z,7Z,10Z)-hexadecatrienoyl-CoA[m] + acetyl-CoA[m] <=> 3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m] + CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3456	m	(4Z,7Z,10Z)-hexadecatrienoyl-CoA[m] + O2[m] => (2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA[m] + H2O2[m]	Omega-6 fatty acid metabolism	Core
HMR_3457	m	(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA[m] + H+[m] + NADPH[m] <=> (3Z,7Z,10Z)-hexadecatrienoyl-CoA[m] + NADP+[m]	Omega-6 fatty acid metabolism	Core
HMR_3458	m	(3Z,7Z,10Z)-hexadecatrienoyl-CoA[m] => trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m]	Omega-6 fatty acid metabolism	Core
HMR_3468	p	3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA[p] + NAD+[p] <=> 3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[p] + H+[p] + NADH[p]	Omega-6 fatty acid metabolism	Core
HMR_3469	p	(4Z,7Z,10Z)-hexadecatrienoyl-CoA[p] + acetyl-CoA[p] <=> 3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[p] + CoA[p]	Omega-6 fatty acid metabolism	Core
HMR_3471	p	(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA[p] + H+[p] + NADPH[p] <=> (3Z,7Z,10Z)-hexadecatrienoyl-CoA[p] + NADP+[p]	Omega-6 fatty acid metabolism	Core
HMR_0942	c	arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 5,6-EET[c] + H2O[c] + NADP+[c]	Arachidonic acid metabolism	Core
HMR_0945	c	5,6-EET[c] + H2O[c] => 5,6-DHET[c]	Arachidonic acid metabolism	Core
HMR_0949	c	8,9-EET[c] + H2O[c] => 8,9-DHET[c]	Arachidonic acid metabolism	Core
HMR_0950	c	arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 11,12-EET[c] + H2O[c] + NADP+[c]	Arachidonic acid metabolism	Core
HMR_0951	c	arachidonate[c] + FADH2[c] + O2[c] => 11,12-EET[c] + FAD[c] + H2O[c]	Arachidonic acid metabolism	Core
HMR_0953	c	11,12-EET[c] + H2O[c] => 11,12-DHET[c]	Arachidonic acid metabolism	Core
HMR_0954	c	arachidonate[c] + H+[c] + NADPH[c] + O2[c] => 14,15-EET[c] + H2O[c] + NADP+[c]	Arachidonic acid metabolism	Core
HMR_0955	c	arachidonate[c] + FADH2[c] + O2[c] => 14,15-EET[c] + FAD[c] + H2O[c]	Arachidonic acid metabolism	Core
HMR_0957	c	14,15-EET[c] + H2O[c] => 14,15-DHET[c]	Arachidonic acid metabolism	Core
HMR_0973	c	5(S)-HETE[c] + NADP+[c] <=> 5-oxo-ETE[c] + H+[c] + NADPH[c]	Arachidonic acid metabolism	Core
HMR_0980	c	5,12-DiHETE[c] + NADP+[c] <=> 5-oxo-12-HETE[c] + H+[c] + NADPH[c]	Arachidonic acid metabolism	Core
HMR_0991	c	15(S)-HPETE[c] <=> 15H-11,12-EETA[c]	Arachidonic acid metabolism	Core
HMR_0992	c	11,12,15-THETA[c] <=> 15H-11,12-EETA[c] + H2O[c]	Arachidonic acid metabolism	Core
HMR_0993	c	11h-14,15-EETA[c] <=> 15(S)-HPETE[c]	Arachidonic acid metabolism	Core
HMR_0994	c	11,14,15-THETA[c] <=> 11h-14,15-EETA[c] + H2O[c]	Arachidonic acid metabolism	Core
HMR_1002	c	(5S,6S)-epoxy-(15R)-hydroxy-ETE[c] + H2O[c] <=> 15-epi-lipoxin A4[c]	Arachidonic acid metabolism	Core
HMR_1003	p	(5S,6S)-epoxy-(15R)-hydroxy-ETE[p] + H2O[p] <=> 15-epi-lipoxin A4[p]	Arachidonic acid metabolism	Core
HMR_1004	r	(5S,6S)-epoxy-(15R)-hydroxy-ETE[r] + H2O[r] <=> 15-epi-lipoxin A4[r]	Arachidonic acid metabolism	Core
HMR_1006	c	(5S,6S)-epoxy-(15R)-hydroxy-ETE[c] + H2O[c] <=> 15-epi-lipoxin B4[c]	Arachidonic acid metabolism	Core
HMR_1007	p	(5S,6S)-epoxy-(15R)-hydroxy-ETE[p] + H2O[p] <=> 15-epi-lipoxin B4[p]	Arachidonic acid metabolism	Core
HMR_1008	r	(5S,6S)-epoxy-(15R)-hydroxy-ETE[r] + H2O[r] <=> 15-epi-lipoxin B4[r]	Arachidonic acid metabolism	Core
HMR_1020	c	5,6-epoxytetraene[c] + H2O[c] <=> lipoxin B4[c]	Arachidonic acid metabolism	Core
HMR_1021	n	5,6-epoxytetraene[n] + H2O[n] <=> lipoxin B4[n]	Arachidonic acid metabolism	Core
HMR_1022	r	5,6-epoxytetraene[r] + H2O[r] <=> lipoxin B4[r]	Arachidonic acid metabolism	Core
HMR_1023	p	5,6-epoxytetraene[p] + H2O[p] <=> lipoxin B4[p]	Arachidonic acid metabolism	Core
HMR_1025	c	5,6-epoxytetraene[c] + H2O[c] <=> lipoxin A4[c]	Arachidonic acid metabolism	Core
HMR_1026	n	5,6-epoxytetraene[n] + H2O[n] <=> lipoxin A4[n]	Arachidonic acid metabolism	Core
HMR_1027	r	5,6-epoxytetraene[r] + H2O[r] <=> lipoxin A4[r]	Arachidonic acid metabolism	Core
HMR_1028	p	5,6-epoxytetraene[p] + H2O[p] <=> lipoxin A4[p]	Arachidonic acid metabolism	Core
HMR_1041	c	12(S)-HPETE[c] <=> hepoxilin B3[c]	Arachidonic acid metabolism	Core
HMR_1043	c	12(S)-HPETE[c] <=> hepoxilin A3[c]	Arachidonic acid metabolism	Core
HMR_1048	p	12(S)-HPETE[p] <=> hepoxilin A3[p]	Arachidonic acid metabolism	Core
HMR_1049	r	12(S)-HPETE[r] <=> hepoxilin A3[r]	Arachidonic acid metabolism	Core
HMR_1050	c	GSH[c] + hepoxilin A3[c] <=> hepoxilin A3-c[c]	Arachidonic acid metabolism	Core
