RxnID	Comps	Eq	Subs	Type	Class
HMR_3563	l	cholesterol-ester-8,11-eico[l] + H2O[l] => 8,11-eicosadienoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3564	l	cholesterol-ester-5,8,11-eico[l] + H2O[l] => cholesterol[l] + mead acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3565	l	cholesterol-ester-heneico[l] + H2O[l] => cholesterol[l] + henicosanoic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3566	l	cholesterol-ester-docosa[l] + H2O[l] => behenic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3567	l	cholesterol-ester-13-docose[l] + H2O[l] => cholesterol[l] + cis-erucic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3568	l	cholesterol-ester-11-docose[l] + H2O[l] => cholesterol[l] + cis-cetoleic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3569	l	cholesterol-ester-trico[l] + H2O[l] => cholesterol[l] + tricosanoic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3570	l	cholesterol-ester-tetraco[l] + H2O[l] => cholesterol[l] + lignocerate[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3571	l	cholesterol-ester-15-tetra[l] + H2O[l] => cholesterol[l] + nervonic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3572	l	cholesterol-ester-hexacosa[l] + H2O[l] => cerotic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3573	l	cholesterol-ester-hexecose[l] + H2O[l] => cholesterol[l] + ximenic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3575	l	cholesterol-ester-6,9,12,15-octa[l] + H2O[l] => cholesterol[l] + stearidonic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3576	l	cholesterol-ester-8,11,14,17-eico[l] + H2O[l] => cholesterol[l] + omega-3-arachidonic acid[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3578	l	cholesterol-ester-7,10,13,16,19-docosa[l] + H2O[l] => cholesterol[l] + DPA[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3579	l	cholesterol-ester-9,12,15,18,21-tetra[l] + H2O[l] => (9Z,12Z,15Z,18Z,21Z)-TPA[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3580	l	cholesterol-ester-6,9,12,15,18,21-tetra[l] + H2O[l] => (6Z,9Z,12Z,15Z,18Z,21Z)-THA[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3582	l	cholesterol-ester-11,14,17-eico[l] + H2O[l] => (11Z,14Z,17Z)-eicosatrienoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3583	l	cholesterol-ester-13,16,19-doco[l] + H2O[l] => 13,16,19-docosatrienoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3584	l	cholesterol-ester-10,13,16,19-docosa[l] + H2O[l] => 10,13,16,19-docosatetraenoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3585	l	cholesterol-ester-12,15,18,21-tetracosa[l] + H2O[l] => 12,15,18,21-tetracosatetraenoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3587	l	cholesterol-ester-gamma-lin[l] + H2O[l] => cholesterol[l] + gamma-linolenate[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3590	l	cholesterol-ester-7,10,13,16-docosa[l] + H2O[l] => adrenic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3591	l	cholesterol-ester-9,12,15,18-tetraco[l] + H2O[l] => (9Z,12Z,15Z,18Z)-TTA[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3592	l	cholesterol-ester-6,9,12,15,18-tetraco[l] + H2O[l] => (6Z,9Z,12Z,15Z,18Z)-TPA[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3593	l	cholesterol-ester-4,7,10,13,16-docosa[l] + H2O[l] => (4Z,7Z,10Z,13Z,16Z)-DPA[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3594	l	cholesterol-ester-11,14-eicosa[l] + H2O[l] => (11Z,14Z)-eicosadienoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3595	l	cholesterol-ester-13,16-docosa[l] + H2O[l] => (13Z,16Z)-docosadienoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3596	l	cholesterol-ester-10,13,16-docosa[l] + H2O[l] => 10,13,16-docosatriynoic acid[l] + cholesterol[l]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3702	r	cholesterol-ester-7-octade[r] + H2O[r] => (7Z)-octadecenoic acid[r] + cholesterol[r]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3730	r	cholesterol-ester-10,13,16,19-docosa[r] + H2O[r] => 10,13,16,19-docosatetraenoic acid[r] + cholesterol[r]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3731	r	cholesterol-ester-12,15,18,21-tetracosa[r] + H2O[r] => 12,15,18,21-tetracosatetraenoic acid[r] + cholesterol[r]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_3742	r	cholesterol-ester-10,13,16-docosa[r] + H2O[r] => 10,13,16-docosatriynoic acid[r] + cholesterol[r]	Formation and hydrolysis of cholesterol esters	Pan	Absent
HMR_0733	g	ceramide pool[g] + CoA[g] => acyl-CoA-LD-SM pool[g] + sphingosine[g]	Sphingolipid metabolism	Pan	Absent
HMR_8176	g	CMP-N-acetylneuraminate[g] + GT1c[g] => CMP[g] + GQ1c[g]	Sphingolipid metabolism	Pan	Absent
HMR_8177	g	CMP-N-acetylneuraminate[g] + GQ1c[g] => CMP[g] + GP1c[g]	Sphingolipid metabolism	Pan	Absent
HMR_8181	g	CMP-N-acetylneuraminate[g] + GT1b[g] => CMP[g] + GQ1b[g]	Sphingolipid metabolism	Pan	Absent
HMR_8183	g	CMP-N-acetylneuraminate[g] + GQ1c[g] => CMP[g] + GP1calpha[g]	Sphingolipid metabolism	Pan	Absent
HMR_8237	r	sphinganine-1-phosphate[r] => ethanolamine-phosphate[r] + hexadecanal[r]	Sphingolipid metabolism	Pan	Absent
HMR_0463	r	H2O[r] + PC-LD pool[r] => 2-lysolecithin pool[r] + fatty acid-LD-PC pool[r]	Glycerolipid metabolism	Pan	Absent
HMR_0484	c	CDP-glycerol[c] + H2O[c] <=> CMP[c] + sn-glycerol-3-phosphate[c]	Glycerophospholipid metabolism	Pan	Absent
HMR_8423	c	1-alkyldihydroxyacetone-phosphate[c] + H+[c] + NADPH[c] <=> alkyl-glycerone-3-phosphate[c] + NADP+[c]	Glycerophospholipid metabolism	Pan	Absent
HMR_0840	c	CMP-N-acetylneuraminate[c] + GD1a[c] => CMP[c] + GT1aalpha[c]	Glycosphingolipid biosynthesis-ganglio series	Pan	Absent
HMR_0858	c	CMP-N-acetylneuraminate[c] + GT1c[c] => CMP[c] + GQ1c[c]	Glycosphingolipid biosynthesis-ganglio series	Pan	Absent
HMR_0928	c	LacCer pool[c] + PAPS[c] <=> lactosylceramide sulfate[c] + PAP[c]	Glycosphingolipid biosynthesis-ganglio series	Pan	Absent
HMR_0813	c	galactosylgloboside[c] + GDP-L-fucose[c] => GDP[c] + globo-H[c]	Glycosphingolipid biosynthesis-globo series	Pan	Absent
HMR_0861	c	CMP-N-acetylneuraminate[c] + lc4Cer[c] => 3-isoLM1[c] + CMP[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0862	c	3-isoLM1[c] + GDP-L-fucose[c] => fuc-3-isoLM1[c] + GDP[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0863	c	GDP-L-fucose[c] + lc4Cer[c] => fuc-Lc4Cer[c] + GDP[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0871	c	GDP-L-fucose[c] + IV2Fuc-Lc4Cer[c] => GDP[c] + IV2Fuc,III4Fuc-Lc4Cer[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0879	c	paragloboside[c] + UDP-galactose[c] => nLc5Cer(G00051)[c] + UDP[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0880	c	GDP-L-fucose[c] + nLc5Cer(G00051)[c] => GDP[c] + type II B antigen[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0881	c	IV2Fuc-nLc4Cer[c] + UDP-galactose[c] => type II B antigen[c] + UDP[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0882	c	GDP-L-fucose[c] + IV2Fuc-nLc4Cer[c] => GDP[c] + III3,IV2Fuc-nLc4Cer[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0888	c	GDP-L-fucose[c] + paragloboside[c] => GDP[c] + III3Fuc-nLc4Cer[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0896	c	GDP-L-fucose[c] + nLc6Cer[c] => GDP[c] + V3Fuc-nLc6Cer[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0897	c	GDP-L-fucose[c] + V3Fuc-nLc6Cer[c] => GDP[c] + V3Fuc,III3Fuc-nLc6Cer[c]	Glycosphingolipid biosynthesis-lacto and neolacto series	Pan	Absent
HMR_0834	l	H2O[l] + GM4[l] => D-galactosyl-N-acylsphingosine[l] + N-acetylneuraminate[l]	Glycosphingolipid metabolism	Pan	Absent
HMR_0915	c	PAPS[c] + psychosine[c] <=> PAP[c] + psychosine sulfate[c]	Glycosphingolipid metabolism	Pan	Absent
HMR_0921	r	ceramide pool[r] + UDP-galactose[r] => D-galactosyl-N-acylsphingosine[r] + UDP[r]	Glycosphingolipid metabolism	Pan	Absent
HMR_7188	r	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol[r] + H2O[r] => 6-(alpha-D-glucosaminyl)-1D-myo-inositol[r] + phosphatidate-LD-TAG pool[r]	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Pan	Absent
HMR_8378	c	dolichyl-phosphate[c] + O-D-mannosylprotein[c] <=> [protein]-L-serine[c] + dolichyl-phosphate-D-mannose[c]	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Pan	Absent
HMR_1988	c	17alpha-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c] => 11-deoxycortisol[c] + H2O[c] + NADP+[c]	Glucocorticoid biosynthesis	Pan	Absent
HMR_1995	m	11-deoxycortisol[m] + H+[m] + NADPH[m] + O2[m] => cortisol[m] + H2O[m] + NADP+[m]	Glucocorticoid biosynthesis	Pan	Absent
HMR_1996	c	cortisol[c] + NADP+[c] => cortisone[c] + H+[c] + NADPH[c]	Glucocorticoid biosynthesis	Pan	Absent
HMR_1320	c	6-oxo-prostaglandin F1alpha[c] + H+[c] + NADH[c] <=> NAD+[c] + prostaglandin F1alpha[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1335	r	delta-12-prostaglandin J2[r] + H2O[r] <=> prostaglandin D2[r]	prostaglandin biosynthesis	Pan	Absent
HMR_1346	c	arachidonate[c] + ethanolamine[c] => anandamide[c] + H2O[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1352	c	1-lyso-2-arachidonoyl-phosphatidate[c] + H2O[c] <=> 2-arachidonoylglycerol[c] + Pi[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1359	c	9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate[c] + ascorbate[c] + O2[c] => 9,11-cycloperoxy-5-hydroperoxy-(6E,14Z)-eicosadienoate[c] + monodehydroascorbate[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1362	c	11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate[c] + ascorbate[c] + O2[c] => 9,11-cycloperoxy-15-hydroperoxy-(5Z,13E)-eicosadienoate[c] + monodehydroascorbate[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1365	c	12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c] + ascorbate[c] + O2[c] => 11,15-cyclo-12,14-cycloperoxy-8-hydroperoxy-(5Z,9E)-eicosadienoate[c] + monodehydroascorbate[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1401	c	prostaglandin A1[c] <=> prostaglandin C1[c]	prostaglandin biosynthesis	Pan	Absent
HMR_1402	c	prostaglandin B1[c] <=> prostaglandin C1[c]	prostaglandin biosynthesis	Pan	Absent
HMR_0705	p	DHAP[p] + palmitoyl-CoA[p] => 1-palmitoyl-dihydroxyacetone-phosphate[p] + CoA[p]	Ether lipid metabolism	Pan	Absent
HMR_0706	p	1-palmitoyl-dihydroxyacetone-phosphate[p] + hexadecanol[p] => GO3P[p] + palmitate[p]	Ether lipid metabolism	Pan	Absent
HMR_0708	c	GO3P[c] + H+[c] + NADPH[c] => 1-hexadecylglycerol-3-phosphate[c] + NADP+[c]	Ether lipid metabolism	Pan	Absent
HMR_7605	c	H2O[c] + O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c] => 2-acyl-1-(1-alkenyl)-sn-glycero-3-phosphate[c] + ethanolamine[c]	Ether lipid metabolism	Pan	Absent
HMR_7606	c	1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine[c] + H2O[c] => 1-(1-alkenyl)-sn-glycerol[c] + ethanolamine-phosphate[c]	Ether lipid metabolism	Pan	Absent
HMR_7607	c	1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine[c] + H2O[c] => 1-(1-alkenyl)-sn-glycero-3-phosphate[c] + ethanolamine[c]	Ether lipid metabolism	Pan	Absent
HMR_7610	c	1-alkyl-2-acetyl-sn-glycerol[c] + CDP-choline[c] <=> 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] + CMP[c]	Ether lipid metabolism	Pan	Absent
HMR_0024	n	fatty acid-ligands[n] + PPARA[n] => activation-ppara[n]	Isolated	Pan	Absent
HMR_0026	r	activation-ppara[c] => activation-ppara[r]	Transport, endoplasmic reticular	Pan	Absent
HMR_0027	m	activation-ppara[c] => activation-ppara[m]	Transport, mitochondrial	Pan	Absent
HMR_0028	p	activation-ppara[c] => activation-ppara[p]	Transport, peroxisomal	Pan	Absent
HMR_0029	s	activation-ppara[c] => activation-ppara[s]	Transport, extracellular	Pan	Absent
HMR_7221	g	heparan sulfate, precursor 14[g] + PAPS[g] => heparan sulfate, precursor 15[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7222	g	heparan sulfate, precursor 15[g] + PAPS[g] => heparan sulfate proteoglycan[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7490	g	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7492	g	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7493	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + UDP-glucuronate[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3[g] + UDP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7494	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3[g] + UDP-N-acetylglucosamine[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + UDP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7497	g	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3[g] => chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7509	g	chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g] + PAPS[g] => chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7510	g	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAPS[g] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7551	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7552	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7553	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7554	g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]	Chondroitin / heparan sulfate biosynthesis	Pan	Absent
HMR_7508	l	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5[l] + 4 H2O[l] => D-xylose[l] + 2 galactose[l] + glucuronate[l] + sulfate[l]	Chondroitin sulfate degradation	Pan	Absent
HMR_7567	l	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7[l] + 5 H2O[l] => D-xylose[l] + 2 galactose[l] + glucuronate[l] + 2 sulfate[l]	Chondroitin sulfate degradation	Pan	Absent
HMR_7251	l	3 H2O[l] + heparan sulfate, degradation product 25[l] => D-xylose[l] + 2 galactose[l] + glucuronate[l]	Heparan sulfate degradation	Pan	Absent
HMR_7335	g	CMP-N-acetylneuraminate[g] + l2fn2m2masn[g] => CMP[g] + keratan sulfate I biosynthesis, precursor 1[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7336	g	keratan sulfate I biosynthesis, precursor 1[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 2[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7337	g	keratan sulfate I biosynthesis, precursor 2[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 3[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7338	g	keratan sulfate I biosynthesis, precursor 3[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 4[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7339	g	keratan sulfate I biosynthesis, precursor 4[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 5[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7340	g	keratan sulfate I biosynthesis, precursor 5[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 6[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7341	g	keratan sulfate I biosynthesis, precursor 6[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 7[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7342	g	keratan sulfate I biosynthesis, precursor 7[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 8[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7343	g	keratan sulfate I biosynthesis, precursor 8[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 9[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7344	g	keratan sulfate I biosynthesis, precursor 9[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 10[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7345	g	keratan sulfate I biosynthesis, precursor 10[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 11[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7346	g	keratan sulfate I biosynthesis, precursor 11[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 12[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7347	g	keratan sulfate I biosynthesis, precursor 12[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 13[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7348	g	keratan sulfate I biosynthesis, precursor 13[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 14[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7349	g	keratan sulfate I biosynthesis, precursor 14[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 15[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7350	g	keratan sulfate I biosynthesis, precursor 15[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 16[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7351	g	keratan sulfate I biosynthesis, precursor 16[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 17[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7352	g	keratan sulfate I biosynthesis, precursor 17[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 18[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7353	g	keratan sulfate I biosynthesis, precursor 18[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 19[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7354	g	keratan sulfate I biosynthesis, precursor 19[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 20[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7355	g	keratan sulfate I biosynthesis, precursor 20[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 21[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7356	g	keratan sulfate I biosynthesis, precursor 21[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 22[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7357	g	keratan sulfate I biosynthesis, precursor 22[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 23[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7358	g	keratan sulfate I biosynthesis, precursor 23[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 24[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7359	g	keratan sulfate I biosynthesis, precursor 24[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 25[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7360	g	keratan sulfate I biosynthesis, precursor 25[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 26[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7361	g	keratan sulfate I biosynthesis, precursor 26[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 27[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7362	g	keratan sulfate I biosynthesis, precursor 27[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 28[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7363	g	keratan sulfate I biosynthesis, precursor 28[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 29[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7364	g	keratan sulfate I biosynthesis, precursor 29[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 30[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7365	g	keratan sulfate I biosynthesis, precursor 30[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 31[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7366	g	keratan sulfate I biosynthesis, precursor 31[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 32[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7367	g	keratan sulfate I biosynthesis, precursor 32[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 33[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7368	g	keratan sulfate I biosynthesis, precursor 33[g] + UDP-N-acetylglucosamine[g] => keratan sulfate I biosynthesis, precursor 34[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7369	g	keratan sulfate I biosynthesis, precursor 34[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 35[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7370	g	keratan sulfate I biosynthesis, precursor 35[g] + UDP-galactose[g] => keratan sulfate I biosynthesis, precursor 36[g] + UDP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_7371	g	keratan sulfate I biosynthesis, precursor 36[g] + PAPS[g] => keratan sulfate I[g] + PAP[g]	Keratan sulfate biosynthesis	Pan	Absent
HMR_8643	c	cocaine[c] + H2O[c] => benzoate[c] + ecgonine-methyl ester[c]	Isolated	Pan	Absent
HMR_8645	r	cocaine[r] + H2O[r] => benzoate[r] + ecgonine-methyl ester[r]	Isolated	Pan	Absent
HMR_8648	r	ecgonine-methyl ester[r] + H2O[r] => ecgonine[r] + methanol[r]	Isolated	Pan	Absent
HMR_1581	r	cholesterol[r] + H+[r] + NADPH[r] + O2[r] => 7alpha-hydroxycholesterol[r] + H2O[r] + NADP+[r]	Bile acid biosynthesis	Pan	Absent
HMR_1584	r	7alpha-hydroxycholesterol[r] + NAD+[r] => 7alpha-hydroxycholest-4-en-3-one[r] + H+[r] + NADH[r]	Bile acid biosynthesis	Pan	Absent
HMR_1585	r	7alpha-hydroxycholesterol[r] + NADP+[r] => 7alpha-hydroxycholest-4-en-3-one[r] + H+[r] + NADPH[r]	Bile acid biosynthesis	Pan	Absent
HMR_1592	r	7alpha,12alpha-dihydroxycholest-4-en-3-one[r] + 2 ATP[r] + 2 H2O[r] => 7alpha,12alpha-dihydroxycholest-4-en-3-one[c] + 2 ADP[r] + 2 Pi[r]	Transport, endoplasmic reticular	Pan	Absent
HMR_1595	c	7alpha,12alpha-dihydroxycholest-4-en-3-one[c] + H+[c] + NADPH[c] => 7alpha,12alpha-dihydroxy-5beta-cholestan-3-one[c] + NADP+[c]	Bile acid biosynthesis	Pan	Absent
HMR_1598	c	7alpha,12alpha-dihydroxy-5beta-cholestan-3-one[c] + H+[c] + NADH[c] => 5beta-cholestan-3alpha,7alpha,12alpha-triol[c] + NAD+[c]	Bile acid biosynthesis	Pan	Absent
