RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_2974	r	(13Z)-docosenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + cis-erucic acid[r] + CoA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2975	r	(11Z)-docosenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + cis-cetoleic acid[r] + CoA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2976	r	AMP[r] + PPi[r] + tricosanoyl-CoA[r] <=> ATP[r] + CoA[r] + tricosanoic acid[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2977	r	AMP[r] + PPi[r] + tetracosanoyl-CoA[r] <=> ATP[r] + CoA[r] + lignocerate[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2978	r	(15Z)-tetracosenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + nervonic acid[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2979	r	AMP[r] + hexacosanoyl-CoA[r] + PPi[r] <=> ATP[r] + cerotic acid[r] + CoA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2980	r	AMP[r] + hexacosenoyl-CoA[r] + PPi[r] <=> ATP[r] + CoA[r] + ximenic acid[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2981	r	AMP[r] + linolenoyl-CoA[r] + PPi[r] <=> ATP[r] + CoA[r] + linolenate[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2982	r	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + stearidonic acid[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2983	r	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + omega-3-arachidonic acid[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2984	r	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + EPA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2985	r	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + DPA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2986	r	(9Z,12Z,15Z,18Z,21Z)-TPA[r] + ATP[r] + CoA[r] <=> (9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2987	r	(6Z,9Z,12Z,15Z,18Z,21Z)-THA[r] + ATP[r] + CoA[r] <=> (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2988	r	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[r] + AMP[r] + PPi[r] <=> ATP[r] + CoA[r] + DHA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2989	r	(11Z,14Z,17Z)-eicosatrienoic acid[r] + ATP[r] + CoA[r] <=> (11Z,14Z,17Z)-eicosatrienoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2990	r	13,16,19-docosatrienoic acid[r] + ATP[r] + CoA[r] <=> 13,16,19-docosatrienoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2991	r	AMP[r] + linoleoyl-CoA[r] + PPi[r] <=> ATP[r] + CoA[r] + linoleate[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2992	r	AMP[r] + gamma-linolenoyl-CoA[r] + PPi[r] <=> ATP[r] + CoA[r] + gamma-linolenate[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2994	r	AMP[r] + dihomo-gamma-linolenoyl-CoA[r] + PPi[r] <=> ATP[r] + CoA[r] + dihomo-gamma-linolenate[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2996	r	AMP[r] + arachidonyl-CoA[r] + PPi[r] <=> arachidonate[r] + ATP[r] + CoA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2998	r	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[r] + AMP[r] + PPi[r] <=> adrenic acid[r] + ATP[r] + CoA[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2999	r	(9Z,12Z,15Z,18Z)-TTA[r] + ATP[r] + CoA[r] <=> (9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_3000	r	(6Z,9Z,12Z,15Z,18Z)-TPA[r] + ATP[r] + CoA[r] <=> (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_3001	r	(4Z,7Z,10Z,13Z,16Z)-DPA[r] + ATP[r] + CoA[r] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_3002	r	(11Z,14Z)-eicosadienoic acid[r] + ATP[r] + CoA[r] <=> (11Z,14Z)-eicosadienoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_3003	r	(13Z,16Z)-docosadienoic acid[r] + ATP[r] + CoA[r] <=> (13Z,16Z)-docosadienoyl-CoA[r] + AMP[r] + PPi[r]	Fatty acid activation (endoplasmic reticular)	Core	917	Universal
HMR_2152	c	acetyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + acetoacetyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2153	c	acetoacetyl-[ACP][c] + H+[c] + NADPH[c] => (R)-3-hydroxybutanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2154	c	(R)-3-hydroxybutanoyl-[ACP][c] => but-2-enoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2155	c	but-2-enoyl-[ACP][c] + H+[c] + NADPH[c] => butyryl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2156	c	butyryl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxohexanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2157	c	3-oxohexanoyl-[ACP][c] + H+[c] + NADPH[c] => D-3-hydroxyhexanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2158	c	D-3-hydroxyhexanoyl-[ACP][c] => (2E)-hexenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2159	c	(2E)-hexenoyl-[ACP][c] + H+[c] + NADPH[c] => hexanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2160	c	hexanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxooctanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2161	c	3-oxooctanoyl-[ACP][c] + H+[c] + NADPH[c] => (R)-3-hydroxyoctanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2162	c	(R)-3-hydroxyoctanoyl-[ACP][c] => (2E)-octenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2163	c	(2E)-octenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + octanoyl-[ACP][c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2164	c	malonyl-[ACP][c] + octanoyl-[ACP][c] => [ACP][c] + 3-oxodecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2165	c	3-oxodecanoyl-[ACP][c] + H+[c] + NADPH[c] => (R)-3-hydroxydecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2166	c	(R)-3-hydroxydecanoyl-[ACP][c] => (2E)-decenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2167	c	(2E)-decenoyl-[ACP][c] + H+[c] + NADPH[c] => decanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2168	c	decanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxododecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2169	c	3-oxododecanoyl-[ACP][c] + H+[c] + NADPH[c] => D-3-hydroxydodecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2170	c	D-3-hydroxydodecanoyl-[ACP][c] => (2E)-dodecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2171	c	(2E)-dodecenoyl-[ACP][c] + H+[c] + NADPH[c] => dodecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2173	c	dodecanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxotetradecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2174	c	3-oxotetradecanoyl-[ACP][c] + H+[c] + NADPH[c] => HMA[c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2175	c	HMA[c] => (2E)-tetradecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2176	c	(2E)-tetradecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + tetradecanoyl-[ACP][c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2178	c	malonyl-[ACP][c] + tetradecanoyl-[ACP][c] => [ACP][c] + 3-oxohexadecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2179	c	3-oxohexadecanoyl-[ACP][c] + H+[c] + NADPH[c] => (R)-3-hydroxypalmitoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2180	c	(R)-3-hydroxypalmitoyl-[ACP][c] => (2E)-hexadecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_2181	c	(2E)-hexadecenoyl-[ACP][c] + H+[c] + NADPH[c] => hexadecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (even-chain)	Core	914	Universal
HMR_4156	c	acetyl-CoA[c] + ATP[c] + H+[c] + HCO3-[c] => ADP[c] + malonyl-CoA[c] + Pi[c]	Fatty acid biosynthesis (even-chain)	Core	916	Universal
HMR_2227	c	[ACP][c] + propanoyl-CoA[c] => CoA[c] + propanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2228	c	malonyl-[ACP][c] + propanoyl-[ACP][c] => [ACP][c] + 3-oxopentanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2229	c	3-oxopentanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxypentanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2230	c	3-hydroxypentanoyl-[ACP][c] => (2E)-pentenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2231	c	(2E)-pentenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + pentanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2232	c	malonyl-[ACP][c] + pentanoyl-[ACP][c] => [ACP][c] + 3-oxoheptanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2233	c	3-oxoheptanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyheptanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2234	c	3-hydroxyheptanoyl-[ACP][c] => (2E)-heptenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2235	c	(2E)-heptenoyl-[ACP][c] + H+[c] + NADPH[c] => heptanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2236	c	heptanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxononanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2237	c	3-oxononanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxynonanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2238	c	3-hydroxynonanoyl-[ACP][c] => (2E)-nonenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2239	c	(2E)-nonenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + nonanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2240	c	malonyl-[ACP][c] + nonanoyl-[ACP][c] => [ACP][c] + 3-oxoundecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2241	c	3-oxoundecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyundecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2242	c	3-hydroxyundecanoyl-[ACP][c] => (2E)-undecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2243	c	(2E)-undecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + undecanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2244	c	malonyl-[ACP][c] + undecanoyl-[ACP][c] => [ACP][c] + 3-oxotridecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2245	c	3-oxotridecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxytridecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2246	c	3-hydroxytridecanoyl-[ACP][c] => (2E)-tridecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2247	c	(2E)-tridecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + tridecanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2249	c	malonyl-[ACP][c] + tridecanoyl-[ACP][c] => [ACP][c] + 3-oxopentadecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2250	c	3-oxopentadecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxypentadecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2251	c	3-hydroxypentadecanoyl-[ACP][c] => (2E)-pentadecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2252	c	(2E)-pentadecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + pentadecanoyl-[ACP][c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2254	c	malonyl-[ACP][c] + pentadecanoyl-[ACP][c] => [ACP][c] + 3-oxoheptadecanoyl-[ACP][c] + CO2[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2255	c	3-oxoheptadecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyheptadecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2256	c	3-hydroxyheptadecanoyl-[ACP][c] => (2E)-heptadecenoyl-[ACP][c] + H2O[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2257	c	(2E)-heptadecenoyl-[ACP][c] + H+[c] + NADPH[c] => heptadecanoyl-[ACP][c] + NADP+[c]	Fatty acid biosynthesis (odd-chain)	Core	914	Universal
HMR_2305	c	malonyl-CoA[c] + oleoyl-CoA[c] => 3-oxo-11-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2307	c	3-oxo-11-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-11-cis-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2309	c	3(S)-hydroxy-11-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,11-eicosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2311	c	H+[c] + NADPH[c] + trans,cis-2,11-eicosadienoyl-CoA[c] => (11Z)-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2315	c	(11Z)-eicosenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-13cis-docosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2317	c	3-oxo-13cis-docosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-13-cis-docosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2319	c	3(S)-hydroxy-13-cis-docosenoyl-CoA[c] => H2O[c] + trans,cis-2,13-docosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2321	c	H+[c] + NADPH[c] + trans,cis-2,13-docosadienoyl-CoA[c] => (13Z)-docosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2324	c	(13Z)-docosenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-cis-15-tetracosaenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2326	c	3-oxo-cis-15-tetracosaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2328	c	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[c] => H2O[c] + trans,cis-2,15-tetracosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2330	c	H+[c] + NADPH[c] + trans,cis-2,15-tetracosadienoyl-CoA[c] => (15Z)-tetracosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2332	c	(15Z)-tetracosenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-hexacosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2334	c	3-oxo-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-hexacosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2336	c	3(S)-hydroxy-hexacosenoyl-CoA[c] => H2O[c] + trans,cis-2,17-hexacosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2338	c	H+[c] + NADPH[c] + trans,cis-2,17-hexacosadienoyl-CoA[c] => hexacosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2342	c	cis-vaccenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-13-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2343	c	3-oxo-13-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-13-cis-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2344	c	3(S)-hydroxy-13-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,13-eicosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2345	c	H+[c] + NADPH[c] + trans,cis-2,13-eicosadienoyl-CoA[c] => (13Z)-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2347	c	(7Z)-octadecenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-9-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2348	c	3-oxo-9-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-9-cis-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2349	c	3(S)-hydroxy-9-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,9-eicosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2350	c	H+[c] + NADPH[c] + trans,cis-2,9-eicosadienoyl-CoA[c] => 9-eicosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2353	c	9-eicosenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-11cis-docosenoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2354	c	3-oxo-11cis-docosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-11-cis-docosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2355	c	3(S)-hydroxy-11-cis-docosenoyl-CoA[c] => H2O[c] + trans,cis-2,11-docosadienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2356	c	H+[c] + NADPH[c] + trans,cis-2,11-docosadienoyl-CoA[c] => (11Z)-docosenoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2361	c	(6Z,9Z)-octadecadienoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-eicosadienoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2362	c	3-oxo-eicosadienoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-3-oxo-eicosadienoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2363	c	3(S)-hydroxy-3-oxo-eicosadienoyl-CoA[c] => H2O[c] + trans,cis-2,8,11-eicosatrienoyl-CoA[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2364	c	H+[c] + NADPH[c] + trans,cis-2,8,11-eicosatrienoyl-CoA[c] => (8Z,11Z)-eicosadienoyl-CoA[c] + NADP+[c]	Fatty acid biosynthesis (unsaturated)	Core	917	Universal
HMR_2190	c	malonyl-CoA[c] + palmitoyl-CoA[c] => 3-oxooctadecanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2191	c	3-oxooctadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyoctadecanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2193	c	3-hydroxyoctadecanoyl-CoA[c] => (2E)-octadecenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2194	c	(2E)-octadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + stearoyl-CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2201	c	malonyl-CoA[c] + stearoyl-CoA[c] => 3-oxoeicosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2202	c	3-oxoeicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyeicosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2203	c	3-hydroxyeicosanoyl-CoA[c] => (2E)-eicosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2204	c	(2E)-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => eicosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2205	c	eicosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxodocosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2208	c	3-oxodocosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxydocosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2209	c	3-hydroxydocosanoyl-CoA[c] => (2E)-docosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2210	c	(2E)-docosenoyl-CoA[c] + H+[c] + NADPH[c] => docosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2211	c	docosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxotetracosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2212	c	3-oxotetracosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytetracosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2213	c	3-hydroxytetracosanoyl-CoA[c] => (2E)-tetracosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2214	c	(2E)-tetracosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tetracosanoyl-CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2215	c	malonyl-CoA[c] + tetracosanoyl-CoA[c] => 3-oxohexacosanoyl-CoA[c] + CO2[c] + CoA[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2217	c	3-oxohexacosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyhexacosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2218	c	3-hydroxyhexacosanoyl-CoA[c] => (2E)-hexacosenoyl-CoA[c] + H2O[c]	Fatty acid elongation (even-chain)	Core	917	Universal
HMR_2219	c	(2E)-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => hexacosanoyl-CoA[c] + NADP+[c]	Fatty acid elongation (even-chain)	Core	917	Universal
